Farm,Type,Round,Date,Species,Load,Netted on,Plant pollen,Status,Proportion,Weight
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Leucanthemum vulgare,Leucanthemum vulgare,Sown,20,15
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Centaurea nigra,Leucanthemum vulgare,Sown,40,30
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,95,95
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Leucanthemum vulgare,Sown,30,30
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Leucanthemum vulgare,Leucanthemum vulgare,Sown,20,15
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Leucanthemum vulgare,Leucanthemum vulgare,Sown,70,35
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Achillea millefolium,Plantago spp,Sown,65,32.5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Plantago spp,Sown,40,40
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Tripleurospermum inodorum,Plantago spp,Sown,40,20
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Reseda lutea,Reseda lutea,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Tripleurospermum inodorum,Rubus fruticosus agg.,Wild,5,3.75
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Rubus fruticosus agg.,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Rubus fruticosus agg.,Wild,60,60
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Centaurea scabiosa,Rubus fruticosus agg.,Wild,55,41.25
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,nests,Rubus fruticosus agg.,Wild,100,75
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Rubus fruticosus agg.,Wild,5,5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.25,Senecio vulgaris,Senecio vulgaris,Wild,100,25
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,nests,Silene dioica,Sown,95,47.5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.25,Heracleum sphondylium,Sisymbrium officinale,Wild,50,12.5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,85,63.75
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,nests,Tripleurospermum inodorum,Wild,5,2.5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,75,56.25
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,60,60
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.25,Heracleum sphondylium,Tripleurospermum inodorum,Wild,50,12.5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,nests,Tripleurospermum inodorum,Wild,100,75
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,5,5
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.75,nests,Tripleurospermum inodorum,Wild,100,75
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,40,40
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,1,nests,Tripleurospermum inodorum,Wild,100,100
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,60,30
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.25,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,25
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,50
Farm10,HLS,Three,1/7/2015,Lasioglossum malachurum,0.5,Tripleurospermum inodorum,Tripleurospermum inodorum,Wild,100,50
Farm10,HLS,Three,1/7/2015,Lasioglossum pauxillum,0.75,Leucanthemum vulgare,Centaurea nigra,Sown,10,7.5
Farm10,HLS,Three,1/7/2015,Lasioglossum pauxillum,0.75,Leucanthemum vulgare,Leucanthemum vulgare,Sown,75,56.25
Farm10,HLS,Three,1/7/2015,Lasioglossum pauxillum,0.75,Leucanthemum vulgare,Plantago spp,Sown,15,11.25
Farm10,HLS,Four,29/07/2015,Andrena alfkenella,0.5,Daucus carota,Daucus carota,Sown,100,50
Farm10,HLS,Four,29/07/2015,Lasioglossum pauxillum,0.75,Heracleum sphondylium,Heracleum sphondylium,Wild,60,45
Farm10,HLS,Four,29/07/2015,Lasioglossum pauxillum,0.75,Heracleum sphondylium,Tripleurospermum inodorum,Wild,40,30
Farm11,ELS,One,11/5/2015,Andrena carantonica,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Andrena carantonica,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Andrena carantonica,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Andrena carantonica,1,Alliaria petiolata,Alliaria petiolata,Wild,85,85
Farm11,ELS,One,11/5/2015,Andrena carantonica,1,Alliaria petiolata,Ranunculus repens,Wild,15,15
Farm11,ELS,One,11/5/2015,Andrena haemorrhoa,0.0625,vegetation,Alliaria petiolata,Wild,100,6.25
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,1,Taraxacum agg.,Alliaria petiolata,Wild,60,60
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,0.75,Veronica chamaedrys,Berberis vulgaris,Wild,100,75
Farm11,ELS,One,11/5/2015,Lasioglossum calceatum,1,Taraxacum agg.,Taraxacum agg.,Wild,40,40
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,0.5,Alliaria petiolata,Alliaria petiolata,Wild,100,50
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,0.5,Alliaria petiolata,Alliaria petiolata,Wild,100,50
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,0.5,Anthriscus sylvestris,Alliaria petiolata,Wild,55,27.5
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,0.75,vegetation,Alliaria petiolata,Wild,100,75
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,One,11/5/2015,Lasioglossum fulvicorne,0.5,Anthriscus sylvestris,Anthriscus sylvestris,Wild,45,22.5
Farm11,ELS,One,11/5/2015,Lasioglossum morio,0.25,vegetation,Alliaria petiolata,Wild,100,25
Farm11,ELS,One,11/5/2015,Lasioglossum morio,1,vegetation,Alliaria petiolata,Wild,100,100
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.75,Anthriscus sylvestris,Anthriscus sylvestris,Wild,100,75
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.75,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,75
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.125,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,12.5
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,1,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,100
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.125,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,12.5
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.125,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,12.5
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.25,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.5,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,50
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.125,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,12.5
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.25,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,25
Farm11,ELS,Two,10/6/2015,Andrena semilaevis,0.0625,Chaerophyllum temulum,Chaerophyllum temulum,Wild,100,6.25
Farm11,ELS,Two,10/6/2015,Lasioglossum leucopus,0.125,Chaerophyllum temulum,Chaerophyllum temulum,Wild,25,3.13
Farm11,ELS,Two,10/6/2015,Lasioglossum leucopus,0.125,Chaerophyllum temulum,Sisymbrium officinale,Wild,75,9.38
Farm11,ELS,Three,3/7/2015,Andrena chrysosceles,1,Heracleum sphondylium,Heracleum sphondylium,Wild,25,25
Farm11,ELS,Three,3/7/2015,Andrena chrysosceles,1,Heracleum sphondylium,Rubus fruticosus agg.,Wild,15,15
Farm11,ELS,Three,3/7/2015,Andrena chrysosceles,1,Heracleum sphondylium,Tilia spp,Wild,60,60
Farm11,ELS,Three,3/7/2015,Andrena dorsata,1,Trifolium repens,Heracleum sphondylium,Wild,20,20
Farm11,ELS,Three,3/7/2015,Andrena dorsata,1,Trifolium repens,Rubus fruticosus agg.,Wild,10,10
Farm11,ELS,Three,3/7/2015,Andrena dorsata,1,Trifolium repens,Trifolium repens,Wild,70,70
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Veronica persica,Chaerophyllum temulum,Wild,35,17.5
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Heracleum sphondylium,Heracleum sphondylium,Wild,90,45
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Veronica persica,Heracleum sphondylium,Wild,50,25
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Veronica persica,Medicago lupulina,Sown,10,5
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Heracleum sphondylium,Sherardia arvensis,Wild,10,5
Farm11,ELS,Three,3/7/2015,Andrena semilaevis,0.5,Veronica persica,Veronica persica,Wild,5,2.5
Farm11,ELS,Three,3/7/2015,Colletes daviesanus,1,Achillea millefolium,Achillea millefolium,Sown,100,100
Farm11,ELS,Three,3/7/2015,Colletes daviesanus,0.75,Achillea millefolium,Achillea millefolium,Sown,100,75
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Achillea millefolium,Achillea millefolium,Sown,100,75
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,nests,Brassica-type,Crop,100,75
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Bryonia dioica,Brassica-type,Crop,100,50
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,nests,Brassica-type,Crop,100,50
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.25,nests,Brassica-type,Crop,100,25
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Centaurea nigra,Sown,25,25
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Rubus fruticosus agg.,Centaurea nigra,Sown,30,22.5
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Centaurea nigra,Centaurea nigra,Sown,80,80
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Heracleum sphondylium,Heracleum sphondylium,Wild,5,3.75
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Heracleum sphondylium,Wild,25,25
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Heracleum sphondylium,Wild,2,2
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Centaurea nigra,Heracleum sphondylium,Wild,18,18
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.25,Heracleum sphondylium,Heracleum sphondylium,Wild,100,25
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.25,Heracleum sphondylium,Ilex aquifolium,Wild,40,10
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,100,100
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Heracleum sphondylium,Leucanthemum vulgare,Sown,95,71.25
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,85,85
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,30,30
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Rubus fruticosus agg.,Leucanthemum vulgare,Sown,40,30
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Leucanthemum vulgare,Sown,98,98
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Centaurea nigra,Leucanthemum vulgare,Sown,2,2
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Leucanthemum vulgare,Leucanthemum vulgare,Sown,100,50
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Plantago spp,Sown,20,20
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Veronica persica,Rubus fruticosus agg.,Wild,60,30
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,1,Leucanthemum vulgare,Rubus fruticosus agg.,Wild,15,15
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.75,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,30,22.5
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Veronica persica,Rubus fruticosus agg.,Wild,60,30
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.25,Heracleum sphondylium,Sonchus asper,Wild,60,15
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Veronica persica,Veronica persica,Wild,40,20
Farm11,ELS,Three,3/7/2015,Lasioglossum malachurum,0.5,Veronica persica,Veronica persica,Wild,40,20
Farm11,ELS,Three,3/7/2015,Lasioglossum morio,0.75,Heracleum sphondylium,Heracleum sphondylium,Wild,30,22.5
Farm11,ELS,Three,3/7/2015,Lasioglossum morio,0.75,Heracleum sphondylium,Rubus fruticosus agg.,Wild,30,22.5
Farm11,ELS,Three,3/7/2015,Lasioglossum morio,0.75,Heracleum sphondylium,Viburnum lantana,Wild,40,30
Farm11,ELS,Three,3/7/2015,Osmia spinulosa,0.25,Achillea millefolium,Achillea millefolium,Sown,100,25
Farm11,ELS,Four,31/07/2015,Andrena alfkenella,1,Daucus carota,Daucus carota,Sown,96,96
Farm11,ELS,Four,31/07/2015,Andrena alfkenella,1,Daucus carota,Rubus fruticosus agg.,Wild,2,2
Farm11,ELS,Four,31/07/2015,Andrena alfkenella,1,Daucus carota,Torilis japonica,Wild,2,2
Farm11,ELS,Four,31/07/2015,Andrena bicolor,0.25,Rubus fruticosus agg.,Bryonia dioica,Wild,100,25
Farm11,ELS,Four,31/07/2015,Andrena dorsata,1,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,100
Farm11,ELS,Four,31/07/2015,Andrena dorsata,1,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,100
Farm11,ELS,Four,31/07/2015,Andrena dorsata,1,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,100
Farm11,ELS,Four,31/07/2015,Andrena dorsata,0.5,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,50
Farm11,ELS,Four,31/07/2015,Andrena flavipes,1,vegetation,Sonchus arvensis,Wild,5,5
Farm11,ELS,Four,31/07/2015,Andrena flavipes,1,vegetation,Torilis japonica,Wild,5,5
Farm11,ELS,Four,31/07/2015,Andrena flavipes,1,vegetation,Trifolium repens,Wild,90,90
Farm11,ELS,Four,31/07/2015,Andrena minutula,0.75,Torilis japonica,Rubus fruticosus agg.,Wild,5,3.75
Farm11,ELS,Four,31/07/2015,Andrena minutula,0.75,Torilis japonica,Torilis japonica,Wild,95,71.25
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,0.75,Daucus carota,Daucus carota,Sown,85,63.75
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,1,Torilis japonica,Daucus carota,Sown,40,40
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,0.25,Daucus carota,Daucus carota,Sown,100,25
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,0.25,Torilis japonica,Daucus carota,Sown,70,17.5
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,1,Daucus carota,Daucus carota,Sown,100,100
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,0.75,Daucus carota,Torilis japonica,Wild,15,11.25
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,1,Torilis japonica,Torilis japonica,Wild,60,60
Farm11,ELS,Four,31/07/2015,Andrena minutuloides,0.25,Torilis japonica,Torilis japonica,Wild,30,7.5
Farm11,ELS,Four,31/07/2015,Andrena trimmerana,1,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,100
Farm11,ELS,Four,31/07/2015,Lasioglossum malachurum,0.75,Centaurea nigra,Centaurea nigra,Sown,80,60
Farm11,ELS,Four,31/07/2015,Lasioglossum malachurum,0.75,Centaurea nigra,Sisymbrium officinale,Wild,5,3.75
Farm11,ELS,Four,31/07/2015,Lasioglossum malachurum,0.75,Centaurea nigra,Sonchus arvensis,Wild,15,11.25
Farm12,ELS,One,25/04/2015,Andrena bicolor,0.0625,Taraxacum agg.,Taraxacum agg.,Wild,100,6.25
Farm12,ELS,One,25/04/2015,Andrena bicolor,0.75,Taraxacum agg.,Taraxacum agg.,Wild,100,75
Farm12,ELS,One,25/04/2015,Andrena bicolor,0.5,Taraxacum agg.,Taraxacum agg.,Wild,100,50
Farm12,ELS,One,25/04/2015,Andrena bicolor,0.5,Taraxacum agg.,Taraxacum agg.,Wild,100,50
Farm12,ELS,One,25/04/2015,Andrena bicolor,0.5,Taraxacum agg.,Taraxacum agg.,Wild,100,50
Farm12,ELS,One,25/04/2015,Andrena minutula,0.25,Taraxacum agg.,Bellis perennis,Wild,5,1.25
Farm12,ELS,One,25/04/2015,Andrena minutula,0.25,Taraxacum agg.,Brassica-type,Crop,80,20
Farm12,ELS,One,25/04/2015,Andrena minutula,0.25,Taraxacum agg.,Taraxacum agg.,Wild,15,3.75
Farm12,ELS,One,25/04/2015,Lasioglossum calceatum,0.25,Taraxacum agg.,Taraxacum agg.,Wild,100,25
Farm12,ELS,One,25/04/2015,Lasioglossum calceatum,0.25,Taraxacum agg.,Taraxacum agg.,Wild,100,25
Farm12,ELS,Two,4/6/2015,Andrena subopaca,0.75,Veronica chamaedrys,Sisymbrium officinale,Wild,30,22.5
Farm12,ELS,Two,4/6/2015,Andrena subopaca,0.0625,Veronica chamaedrys,Veronica chamaedrys,Wild,100,6.25
Farm12,ELS,Two,4/6/2015,Andrena subopaca,0.75,Veronica chamaedrys,Veronica chamaedrys,Wild,70,52.5
Farm12,ELS,Two,4/6/2015,Lasioglossum parvulum,0.5,nests,Acer campestre,Wild,40,20
Farm12,ELS,Two,4/6/2015,Lasioglossum parvulum,0.5,nests,Ranunculus repens,Wild,60,30
Farm12,ELS,Two,4/6/2015,Lasioglossum smeathmanellum,0.25,Leucanthemum vulgare,Anthriscus sylvestris,Wild,60,15
Farm12,ELS,Two,4/6/2015,Lasioglossum smeathmanellum,0.5,Leucanthemum vulgare,Leucanthemum vulgare,Sown,100,50
Farm12,ELS,Two,4/6/2015,Lasioglossum smeathmanellum,0.25,Leucanthemum vulgare,Leucanthemum vulgare,Sown,40,10
Farm12,ELS,Three,25/06/2015,Osmia caerulescens,1,Trifolium repens,Trifolium repens,Wild,90,90
Farm12,ELS,Three,25/06/2015,Osmia caerulescens,1,Trifolium repens,Vicia sativa,Sown,10,10
Farm12,ELS,Four,8/8/2015,Andrena bicolor,0.75,Bryonia dioica,Bryonia dioica,Wild,55,41.25
Farm12,ELS,Four,8/8/2015,Andrena bicolor,0.75,Bryonia dioica,Heracleum sphondylium,Wild,30,22.5
Farm12,ELS,Four,8/8/2015,Andrena bicolor,0.75,Bryonia dioica,Phlox spp,Wild,15,11.25
Farm12,ELS,Four,8/8/2015,Andrena dorsata,0.75,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,75
Farm12,ELS,Four,8/8/2015,Andrena dorsata,0.75,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,75
Farm12,ELS,Four,8/8/2015,Andrena dorsata,0.75,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,75
Farm12,ELS,Four,8/8/2015,Andrena dorsata,0.5,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,50
Farm12,ELS,Four,8/8/2015,Andrena minutula,0.125,Rubus fruticosus agg.,Rubus fruticosus agg.,Wild,100,12.5
Farm13,HLS,One,11/5/2015,Andrena cineraria,1,Crataegus monogyna,Brassica-type,Crop,50,50
Farm13,HLS,One,11/5/2015,Andrena cineraria,1,Crataegus monogyna,Crataegus monogyna,Wild,50,50
Farm13,HLS,One,11/5/2015,Andrena haemorrhoa,1,vegetation,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Andrena minutula,0.5,vegetation,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Andrena minutula,0.5,Anthriscus sylvestris,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Andrena nitida,0.75,Crataegus monogyna,Acer pseudoplatanus,Wild,5,3.75
Farm13,HLS,One,11/5/2015,Andrena nitida,0.75,Crataegus monogyna,Brassica-type,Crop,35,26.25
Farm13,HLS,One,11/5/2015,Andrena nitida,0.75,Crataegus monogyna,Crataegus monogyna,Wild,60,45
Farm13,HLS,One,11/5/2015,Halictus tumulorum,1,vegetation,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.5,nests,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.5,nests,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.75,nests,Brassica-type,Crop,100,75
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.75,nests,Brassica-type,Crop,100,75
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.5,nests,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,1,nests,Brassica-type,Crop,100,100
Farm13,HLS,One,11/5/2015,Lasioglossum malachurum,0.25,nests,Brassica-type,Crop,100,25
Farm13,HLS,One,11/5/2015,Lasioglossum morio,0.25,Taraxacum agg.,Taraxacum agg.,Wild,100,25
Farm13,HLS,One,11/5/2015,Lasioglossum pauxillum,0.0625,Anthriscus sylvestris,Anthriscus sylvestris,Wild,100,6.25
Farm13,HLS,One,11/5/2015,Lasioglossum pauxillum,0.0625,Anthriscus sylvestris,Anthriscus sylvestris,Wild,90,5.63
Farm13,HLS,One,11/5/2015,Lasioglossum pauxillum,0.5,vegetation,Brassica-type,Crop,100,50
Farm13,HLS,One,11/5/2015,Lasioglossum pauxillum,0.0625,Anthriscus sylvestris,Glechoma hederacea,Wild,5,0.31
Farm13,HLS,One,11/5/2015,Lasioglossum pauxillum,0.0625,Anthriscus sylvestris,Veronica persica,Wild,5,0.31
Farm13,HLS,Two,10/6/2015,Andrena chrysosceles,1,Anthriscus sylvestris,Brassica-type,Crop,100,100
Farm13,HLS,Two,10/6/2015,Andrena chrysosceles,0.0625,Heracleum sphondylium,Brassica-type,Crop,80,5
